[2026-06-19 14:44:54] CVM v2 0->299 vm=experiments/vm_max_multires/checkpoint_299.pkl (online VM299=74.05)
load task config: configs/task/train_cvm_max_multires_v2.yaml
seed: 123
load data config: configs/data/train_cvm_max_multires_cloud.yaml
load transform config: configs/transform/cvm_multires.yaml
load model config: configs/model/cvm_max.yaml
use vm_ckpt: experiments/vm_max_multires/checkpoint_299.pkl
load system config: configs/system/cvm_max_multires_v2.yaml
[Epoch 234] train_patch_loss=1.244195 | val_patch_loss=1.193596 | val_CD=n/a | best_CD=0.000147
[Epoch 235] train_patch_loss=1.243342 | val_patch_loss=1.148859 | val_CD=0.000153 | best_CD=0.000147
[Epoch 236] train_patch_loss=1.242647 | val_patch_loss=1.180530 | val_CD=n/a | best_CD=0.000147
[Epoch 237] train_patch_loss=1.248068 | val_patch_loss=1.249868 | val_CD=0.000159 | best_CD=0.000147
[Epoch 238] train_patch_loss=1.244721 | val_patch_loss=1.172032 | val_CD=n/a | best_CD=0.000147
[Epoch 239] train_patch_loss=1.252684 | val_patch_loss=1.179609 | val_CD=0.000159 | best_CD=0.000147
[Epoch 240] train_patch_loss=1.248398 | val_patch_loss=1.214861 | val_CD=n/a | best_CD=0.000147
[Epoch 241] train_patch_loss=1.244807 | val_patch_loss=1.248207 | val_CD=0.000154 | best_CD=0.000147
[Epoch 242] train_patch_loss=1.248958 | val_patch_loss=1.201034 | val_CD=n/a | best_CD=0.000147
[Epoch 243] train_patch_loss=1.249823 | val_patch_loss=1.154324 | val_CD=0.000154 | best_CD=0.000147
[Epoch 244] train_patch_loss=1.258781 | val_patch_loss=1.153456 | val_CD=n/a | best_CD=0.000147
[Epoch 245] train_patch_loss=1.249258 | val_patch_loss=1.300204 | val_CD=0.000151 | best_CD=0.000147
[Epoch 246] train_patch_loss=1.244001 | val_patch_loss=1.156126 | val_CD=n/a | best_CD=0.000147
[Epoch 247] train_patch_loss=1.248459 | val_patch_loss=1.225273 | val_CD=0.000150 | best_CD=0.000147
[Epoch 248] train_patch_loss=1.248821 | val_patch_loss=1.226255 | val_CD=n/a | best_CD=0.000147
[Epoch 249] train_patch_loss=1.251817 | val_patch_loss=1.211850 | val_CD=0.000152 | best_CD=0.000147
[Epoch 250] train_patch_loss=1.260727 | val_patch_loss=1.196329 | val_CD=n/a | best_CD=0.000147
[Epoch 251] train_patch_loss=1.256877 | val_patch_loss=1.142331 | val_CD=0.000155 | best_CD=0.000147
[Epoch 252] train_patch_loss=1.256298 | val_patch_loss=1.218262 | val_CD=n/a | best_CD=0.000147
[Epoch 253] train_patch_loss=1.249739 | val_patch_loss=1.213690 | val_CD=0.000156 | best_CD=0.000147
[Epoch 254] train_patch_loss=1.262437 | val_patch_loss=1.183501 | val_CD=n/a | best_CD=0.000147
[Epoch 255] train_patch_loss=1.239073 | val_patch_loss=1.284743 | val_CD=0.000159 | best_CD=0.000147
[Epoch 256] train_patch_loss=1.253313 | val_patch_loss=1.167445 | val_CD=n/a | best_CD=0.000147
[Epoch 257] train_patch_loss=1.245047 | val_patch_loss=1.228662 | val_CD=0.000152 | best_CD=0.000147
[Epoch 258] train_patch_loss=1.260927 | val_patch_loss=1.221858 | val_CD=n/a | best_CD=0.000147
[Epoch 259] train_patch_loss=1.255247 | val_patch_loss=1.175224 | val_CD=0.000148 | best_CD=0.000147
[Epoch 260] train_patch_loss=1.241172 | val_patch_loss=1.243356 | val_CD=n/a | best_CD=0.000147
[Epoch 261] train_patch_loss=1.254559 | val_patch_loss=1.131004 | val_CD=0.000149 | best_CD=0.000147
[Epoch 262] train_patch_loss=1.250714 | val_patch_loss=1.204550 | val_CD=n/a | best_CD=0.000147
[Epoch 263] train_patch_loss=1.248069 | val_patch_loss=1.211699 | val_CD=0.000155 | best_CD=0.000147
[Epoch 264] train_patch_loss=1.251258 | val_patch_loss=1.156310 | val_CD=n/a | best_CD=0.000147
[Epoch 265] train_patch_loss=1.248609 | val_patch_loss=1.127607 | val_CD=0.000158 | best_CD=0.000147
[Epoch 266] train_patch_loss=1.250142 | val_patch_loss=1.213803 | val_CD=n/a | best_CD=0.000147
[Epoch 267] train_patch_loss=1.251400 | val_patch_loss=1.175739 | val_CD=0.000150 | best_CD=0.000147
[Epoch 268] train_patch_loss=1.248428 | val_patch_loss=1.250597 | val_CD=n/a | best_CD=0.000147
[Epoch 269] train_patch_loss=1.243702 | val_patch_loss=1.157505 | val_CD=0.000160 | best_CD=0.000147
[Epoch 270] train_patch_loss=1.247008 | val_patch_loss=1.135024 | val_CD=n/a | best_CD=0.000147
[Epoch 271] train_patch_loss=1.245977 | val_patch_loss=1.233500 | val_CD=0.000156 | best_CD=0.000147
[Epoch 272] train_patch_loss=1.247317 | val_patch_loss=1.229071 | val_CD=n/a | best_CD=0.000147
[Epoch 273] train_patch_loss=1.251848 | val_patch_loss=1.192961 | val_CD=0.000155 | best_CD=0.000147
[Epoch 274] train_patch_loss=1.238712 | val_patch_loss=1.193454 | val_CD=n/a | best_CD=0.000147
[Epoch 275] train_patch_loss=1.245621 | val_patch_loss=1.205644 | val_CD=0.000158 | best_CD=0.000147
[Epoch 276] train_patch_loss=1.249665 | val_patch_loss=1.280436 | val_CD=n/a | best_CD=0.000147
[Epoch 277] train_patch_loss=1.250718 | val_patch_loss=1.231899 | val_CD=0.000156 | best_CD=0.000147
[Epoch 278] train_patch_loss=1.260212 | val_patch_loss=1.256689 | val_CD=n/a | best_CD=0.000147
[Epoch 279] train_patch_loss=1.246782 | val_patch_loss=1.190664 | val_CD=0.000147 | best_CD=0.000147
[Epoch 280] train_patch_loss=1.240834 | val_patch_loss=1.104874 | val_CD=n/a | best_CD=0.000147
[Epoch 281] train_patch_loss=1.243185 | val_patch_loss=1.138934 | val_CD=0.000149 | best_CD=0.000147
[Epoch 282] train_patch_loss=1.248905 | val_patch_loss=1.266993 | val_CD=n/a | best_CD=0.000147
[Epoch 283] train_patch_loss=1.257592 | val_patch_loss=1.175992 | val_CD=0.000156 | best_CD=0.000147
[Epoch 284] train_patch_loss=1.248534 | val_patch_loss=1.185048 | val_CD=n/a | best_CD=0.000147
[Epoch 285] train_patch_loss=1.252018 | val_patch_loss=1.160918 | val_CD=0.000154 | best_CD=0.000147
[Epoch 286] train_patch_loss=1.247862 | val_patch_loss=1.104609 | val_CD=n/a | best_CD=0.000147
[Epoch 287] train_patch_loss=1.253869 | val_patch_loss=1.219013 | val_CD=0.000155 | best_CD=0.000147
[Epoch 288] train_patch_loss=1.246145 | val_patch_loss=1.218715 | val_CD=n/a | best_CD=0.000147
[Epoch 289] train_patch_loss=1.245194 | val_patch_loss=1.259140 | val_CD=0.000150 | best_CD=0.000147
[Epoch 290] train_patch_loss=1.241411 | val_patch_loss=1.105079 | val_CD=n/a | best_CD=0.000147
[Epoch 291] train_patch_loss=1.251648 | val_patch_loss=1.239623 | val_CD=0.000152 | best_CD=0.000147
[Epoch 292] train_patch_loss=1.251885 | val_patch_loss=1.209583 | val_CD=n/a | best_CD=0.000147
[Epoch 293] train_patch_loss=1.246476 | val_patch_loss=1.181559 | val_CD=0.000155 | best_CD=0.000147
[Epoch 294] train_patch_loss=1.237407 | val_patch_loss=1.235889 | val_CD=n/a | best_CD=0.000147
[Epoch 295] train_patch_loss=1.245405 | val_patch_loss=1.182878 | val_CD=0.000150 | best_CD=0.000147
[Epoch 296] train_patch_loss=1.243874 | val_patch_loss=1.164937 | val_CD=n/a | best_CD=0.000147
[Epoch 297] train_patch_loss=1.240448 | val_patch_loss=1.249750 | val_CD=0.000155 | best_CD=0.000147
[Epoch 298] train_patch_loss=1.257961 | val_patch_loss=1.151575 | val_CD=n/a | best_CD=0.000147
[Epoch 299] train_patch_loss=1.243023 | val_patch_loss=1.204530 | val_CD=0.000152 | best_CD=0.000147
